filename,artist,phash,retained
Rembrandt_87.jpg,Rembrandt,ecaeb3b1b4f4c0c0,True
Edgar_Degas_222.jpg,Edgar_Degas,c03c39f221733737,True
Rembrandt_233.jpg,Rembrandt,992c26f3936ed819,True
Edgar_Degas_234.jpg,Edgar_Degas,e4a4f1f19293c3c3,True
Albrecht_Dürer_46.jpg,Albrecht_Dürer,dd96cd62828cb0f9,False
Vincent_van_Gogh_214.jpg,Vincent_van_Gogh,d2aff0540fc3b470,False
Vincent_van_Gogh_591.jpg,Vincent_van_Gogh,89b2eda7751b2419,True
Edgar_Degas_435.jpg,Edgar_Degas,897b0709b8e1157f,False
Francisco_Goya_14.jpg,Francisco_Goya,817c5cb54335aed8,True
Pablo_Picasso_122.jpg,Pablo_Picasso,c6642c1b7b3c3a3a,True
Pierre-Auguste_Renoir_206.jpg,Pierre-Auguste_Renoir,d3bce990b6eda00c,True
Edgar_Degas_324.jpg,Edgar_Degas,aeefce82c852e0f0,True
Pablo_Picasso_415.jpg,Pablo_Picasso,92524fee91966669,True
Edgar_Degas_428.jpg,Edgar_Degas,dbf4b42b294ab2c4,True
Edgar_Degas_247.jpg,Edgar_Degas,8e4b3378cccb8366,True
Albrecht_Du╠êrer_42.jpg,Albrecht_Dürer,e7909c3d619774c8,False
Alfred_Sisley_187.jpg,Alfred_Sisley,9a9bada4c7d94446,True
Vincent_van_Gogh_493.jpg,Vincent_van_Gogh,ebeb89889017b752,True
Albrecht_Du╠êrer_190.jpg,Albrecht_Dürer,9f8cc753a155e270,False
Titian_227.jpg,Titian,dbbcbc2366d9c0c0,True
Vincent_van_Gogh_469.jpg,Vincent_van_Gogh,bbb4c46a25b2d20f,True
Pierre-Auguste_Renoir_75.jpg,Pierre-Auguste_Renoir,df19246103fee30b,True
Edgar_Degas_184.jpg,Edgar_Degas,f1686834b9399ee1,True
Rembrandt_154.jpg,Rembrandt,efa7303898e1c8cb,True
Francisco_Goya_239.jpg,Francisco_Goya,ba3f85c2d09d8dc4,True
Titian_130.jpg,Titian,aec31119748edb65,True
Pablo_Picasso_43.jpg,Pablo_Picasso,d961366603b67399,True
Titian_238.jpg,Titian,ce3c3ce673336418,True
Francisco_Goya_179.jpg,Francisco_Goya,994b966626b3cc2b,True
Pablo_Picasso_100.jpg,Pablo_Picasso,bba499dc9ad68a81,True
Vincent_van_Gogh_376.jpg,Vincent_van_Gogh,fb80b8a99456b1e9,True
Alfred_Sisley_177.jpg,Alfred_Sisley,a4c6d23d8ef34986,True
Vincent_van_Gogh_747.jpg,Vincent_van_Gogh,92eaea38a5b5f04c,True
Vincent_van_Gogh_326.jpg,Vincent_van_Gogh,c9c6d6c6687a7311,False
Pablo_Picasso_349.jpg,Pablo_Picasso,e997362fc1388479,True
Francisco_Goya_132.jpg,Francisco_Goya,be90c14ec4333377,True
Vincent_van_Gogh_706.jpg,Vincent_van_Gogh,d6617b9cdc12247c,True
Paul_Gauguin_148.jpg,Paul_Gauguin,9f18f0e7e2ecc0c4,True
Pablo_Picasso_222.jpg,Pablo_Picasso,a3dd5863958e32b4,True
Edgar_Degas_447.jpg,Edgar_Degas,b87c2869d5047e6e,False
Pablo_Picasso_111.jpg,Pablo_Picasso,aee8dacce9b491c0,True
Francisco_Goya_89.jpg,Francisco_Goya,be2fc19ac46b90cc,True
Pablo_Picasso_372.jpg,Pablo_Picasso,9abad15203d577c2,True
Vincent_van_Gogh_599.jpg,Vincent_van_Gogh,b3bec3e3cc5c0c18,True
Vincent_van_Gogh_189.jpg,Vincent_van_Gogh,fbc8c2a7c4711c6a,True
Pablo_Picasso_142.jpg,Pablo_Picasso,884327f14958fb4f,True
Alfred_Sisley_174.jpg,Alfred_Sisley,e1e81cc67344af1e,True
Pierre-Auguste_Renoir_323.jpg,Pierre-Auguste_Renoir,ae61b386c225719f,True
Albrecht_Dürer_186.jpg,Albrecht_Dürer,ee3b0760b988b743,False
Pablo_Picasso_412.jpg,Pablo_Picasso,88f9f3e4e1063cd1,True
Albrecht_Dürer_78.jpg,Albrecht_Dürer,ae90d26e95c278b5,False
Albrecht_Dürer_183.jpg,Albrecht_Dürer,eff210a74b41cc53,False
Vincent_van_Gogh_751.jpg,Vincent_van_Gogh,ef731748a75b080b,True
Vincent_van_Gogh_614.jpg,Vincent_van_Gogh,eb3af0658d58b066,True
Paul_Gauguin_181.jpg,Paul_Gauguin,c70609f80b9cf86f,True
Albrecht_Du╠êrer_316.jpg,Albrecht_Dürer,bfe29658d101dc4b,False
Edgar_Degas_411.jpg,Edgar_Degas,e0c20f893b06c7df,True
Vincent_van_Gogh_521.jpg,Vincent_van_Gogh,edd21a6d965b8864,True
Albrecht_Du╠êrer_317.jpg,Albrecht_Dürer,958767e17c7870c1,False
Francisco_Goya_38.jpg,Francisco_Goya,c31e3cf0c60bd98e,True
Rembrandt_5.jpg,Rembrandt,ccbd236338cccc69,True
Rembrandt_140.jpg,Rembrandt,9b716486b223676d,True
Vincent_van_Gogh_303.jpg,Vincent_van_Gogh,c2352d9f86c4957a,True
Francisco_Goya_177.jpg,Francisco_Goya,86b7594d23b65916,True
Paul_Gauguin_87.jpg,Paul_Gauguin,e9165ce3a2629e59,True
Edgar_Degas_640.jpg,Edgar_Degas,f04e45cb34b1bbc8,False
Pierre-Auguste_Renoir_182.jpg,Pierre-Auguste_Renoir,db61f049847e897a,True
Pablo_Picasso_428.jpg,Pablo_Picasso,e49c1f56565b68a1,True
Edgar_Degas_167.jpg,Edgar_Degas,fbd20c43b1a5c5c6,True
Francisco_Goya_243.jpg,Francisco_Goya,85e54e983e3b906b,True
Edgar_Degas_271.jpg,Edgar_Degas,decba9c0969e92c2,True
Pablo_Picasso_195.jpg,Pablo_Picasso,eb68e69216a5919e,True
Vincent_van_Gogh_844.jpg,Vincent_van_Gogh,eee7811d3a62c41d,True
Albrecht_Dürer_241.jpg,Albrecht_Dürer,ee09a0289b1697f7,False
Vincent_van_Gogh_872.jpg,Vincent_van_Gogh,99a2f69d8245ac9b,True
Albrecht_Du╠êrer_55.jpg,Albrecht_Dürer,f3610c9637795887,False
Albrecht_Du╠êrer_224.jpg,Albrecht_Dürer,9ac18978f71ae44e,False
Alfred_Sisley_162.jpg,Alfred_Sisley,d9ccb4306f699856,True
Alfred_Sisley_66.jpg,Alfred_Sisley,d1a5256b5ba4299b,True
Francisco_Goya_169.jpg,Francisco_Goya,8f3472832d581b9f,True
Alfred_Sisley_137.jpg,Alfred_Sisley,ccece6e1e1996492,True
Pierre-Auguste_Renoir_287.jpg,Pierre-Auguste_Renoir,f2bc82ba331f4c26,True
Edgar_Degas_642.jpg,Edgar_Degas,f2f2315adc183c56,False
Albrecht_Dürer_136.jpg,Albrecht_Dürer,eb97b099866d8c86,True
Pierre-Auguste_Renoir_177.jpg,Pierre-Auguste_Renoir,9098bee56947434f,True
Albrecht_Dürer_92.jpg,Albrecht_Dürer,b38cc8bfc6678c21,False
Edgar_Degas_427.jpg,Edgar_Degas,d18c1ceb875439e3,False
Francisco_Goya_251.jpg,Francisco_Goya,911be624db72c837,True
Albrecht_Dürer_17.jpg,Albrecht_Dürer,8acb95a4b9265cb3,False
Albrecht_Du╠êrer_157.jpg,Albrecht_Dürer,bf3fe4b0b0c3c281,False
Vincent_van_Gogh_490.jpg,Vincent_van_Gogh,c9ce05749ef838a3,True
Vincent_van_Gogh_681.jpg,Vincent_van_Gogh,c70ada798333356a,True
Rembrandt_196.jpg,Rembrandt,c33c2593dc67934c,True
Albrecht_Dürer_328.jpg,Albrecht_Dürer,bfd4a1e4f2926113,False
Vincent_van_Gogh_7.jpg,Vincent_van_Gogh,c3ac19e336c6bc98,False
Titian_191.jpg,Titian,8c9c29c75e51c72e,True
Edgar_Degas_210.jpg,Edgar_Degas,eab015dd83dad08b,False
Titian_103.jpg,Titian,e8dcc5633663301f,True
Pierre-Auguste_Renoir_122.jpg,Pierre-Auguste_Renoir,caafead1a435d288,True
Francisco_Goya_246.jpg,Francisco_Goya,fa0ecf64915ac8e4,True
Rembrandt_123.jpg,Rembrandt,cecc3133c61cd8ce,False
Pierre-Auguste_Renoir_11.jpg,Pierre-Auguste_Renoir,b8cfb473b042a35a,True
Albrecht_Du╠êrer_71.jpg,Albrecht_Dürer,b2dcacc48706f3ca,False
Albrecht_Dürer_322.jpg,Albrecht_Dürer,bb029a4acd4cee6a,False
Albrecht_Dürer_306.jpg,Albrecht_Dürer,cfa803c7bc3e9341,False
Vincent_van_Gogh_611.jpg,Vincent_van_Gogh,cbdb246532d69b88,True
Edgar_Degas_359.jpg,Edgar_Degas,8a94d4c2eff17226,False
Edgar_Degas_637.jpg,Edgar_Degas,90fbb171824975ae,True
Albrecht_Du╠êrer_273.jpg,Albrecht_Dürer,bebcc363e4c0131e,False
Edgar_Degas_362.jpg,Edgar_Degas,bebde9ce90b0a0c1,False
Edgar_Degas_357.jpg,Edgar_Degas,b0e09f9d88c3d3d4,True
Albrecht_Du╠êrer_308.jpg,Albrecht_Dürer,ac9b93a6b432e29c,False
Francisco_Goya_269.jpg,Francisco_Goya,eabd81d2e4299a66,True
Vincent_van_Gogh_175.jpg,Vincent_van_Gogh,be2a674658b99925,True
Francisco_Goya_183.jpg,Francisco_Goya,9e9721224e4fba3c,True
Alfred_Sisley_57.jpg,Alfred_Sisley,f1ce0e31ce3861e6,True
Paul_Gauguin_71.jpg,Paul_Gauguin,e4ebc59dc90dc618,True
Alfred_Sisley_259.jpg,Alfred_Sisley,818f0b63f1797f80,True
Vincent_van_Gogh_598.jpg,Vincent_van_Gogh,afd495ca0b1eb191,True
Edgar_Degas_371.jpg,Edgar_Degas,f6c611ccd8b24739,True
Edgar_Degas_598.jpg,Edgar_Degas,abca36a5bd252217,False
Pierre-Auguste_Renoir_232.jpg,Pierre-Auguste_Renoir,9a11e3917cf1075e,True
Pierre-Auguste_Renoir_148.jpg,Pierre-Auguste_Renoir,cf6db43078c66626,True
Albrecht_Du╠êrer_195.jpg,Albrecht_Dürer,b1138ef74cc4c6ca,False
Albrecht_Dürer_12.jpg,Albrecht_Dürer,b0a592f64bc41ba7,False
Vincent_van_Gogh_256.jpg,Vincent_van_Gogh,b9e3923d245be894,True
Titian_38.jpg,Titian,ebc2a6bad8a1a20f,True
Rembrandt_238.jpg,Rembrandt,9f7928c7369ac630,True
Francisco_Goya_234.jpg,Francisco_Goya,863e69833ae34cb3,True
Francisco_Goya_291.jpg,Francisco_Goya,9b64399b6c387269,True
Pablo_Picasso_348.jpg,Pablo_Picasso,afaf088c316e2771,True
Pablo_Picasso_342.jpg,Pablo_Picasso,a92e0f124ff44d4b,True
Alfred_Sisley_194.jpg,Alfred_Sisley,a3c9f7194330d8d6,True
Albrecht_Du╠êrer_214.jpg,Albrecht_Dürer,dca41f508a5f81d7,False
Vincent_van_Gogh_572.jpg,Vincent_van_Gogh,b3f5a3e148406b9b,True
Albrecht_Dürer_261.jpg,Albrecht_Dürer,ed96d0c993339178,False
Vincent_van_Gogh_632.jpg,Vincent_van_Gogh,ef90e6c30d6a9668,True
Albrecht_Du╠êrer_22.jpg,Albrecht_Dürer,d6d5ab88aed15027,False
Edgar_Degas_136.jpg,Edgar_Degas,a47632cdce36d914,True
Albrecht_Du╠êrer_266.jpg,Albrecht_Dürer,bae11295a5389acf,False
Vincent_van_Gogh_808.jpg,Vincent_van_Gogh,da1325e40ddb30cf,True
Francisco_Goya_2.jpg,Francisco_Goya,a2835d3c8f64f459,True
Pierre-Auguste_Renoir_228.jpg,Pierre-Auguste_Renoir,c3f9608c79271e39,True
Francisco_Goya_181.jpg,Francisco_Goya,933964ca1be137cc,True
Vincent_van_Gogh_373.jpg,Vincent_van_Gogh,b1d3f2adcc482d34,True
Vincent_van_Gogh_654.jpg,Vincent_van_Gogh,eda6cd7052097167,True
Francisco_Goya_80.jpg,Francisco_Goya,f6b11cce4e8549e1,True
Rembrandt_151.jpg,Rembrandt,8e3931c62d9897c7,True
Pablo_Picasso_292.jpg,Pablo_Picasso,caed333a74e1c906,True
Edgar_Degas_59.jpg,Edgar_Degas,cf34531a74698ad3,False
Edgar_Degas_594.jpg,Edgar_Degas,b9f41e9964218d9e,True
Vincent_van_Gogh_674.jpg,Vincent_van_Gogh,ff54e129279d6212,True
Rembrandt_172.jpg,Rembrandt,96e83137ca8ecd31,True
Francisco_Goya_155.jpg,Francisco_Goya,e4871b3d6e322b4c,True
Titian_13.jpg,Titian,c03f74e31b30c9c7,True
Vincent_van_Gogh_564.jpg,Vincent_van_Gogh,8be15d2af27e812c,True
Albrecht_Dürer_70.jpg,Albrecht_Dürer,bdd20c7e71493cd0,False
Vincent_van_Gogh_41.jpg,Vincent_van_Gogh,eee49432cb45a94d,True
Albrecht_Dürer_172.jpg,Albrecht_Dürer,bf98c00fc6713963,False
Edgar_Degas_497.jpg,Edgar_Degas,d99daea6b1c1c454,True
Vincent_van_Gogh_671.jpg,Vincent_van_Gogh,aa9bd5c2f233a1e0,False
Vincent_van_Gogh_466.jpg,Vincent_van_Gogh,93d70d27ab3058f2,True
Pierre-Auguste_Renoir_12.jpg,Pierre-Auguste_Renoir,9b8fa166da266d90,True
Vincent_van_Gogh_684.jpg,Vincent_van_Gogh,ffd43c498ace8252,True
Pierre-Auguste_Renoir_218.jpg,Pierre-Auguste_Renoir,fd25a67bf1c008b1,True
Titian_150.jpg,Titian,d20d1f33305934fb,True
Pablo_Picasso_335.jpg,Pablo_Picasso,9a9c9e3e7965c1a0,True
Albrecht_Du╠êrer_112.jpg,Albrecht_Dürer,a61d999b9966e14c,False
Pierre-Auguste_Renoir_320.jpg,Pierre-Auguste_Renoir,bc98ed6233b40be1,True
Paul_Gauguin_142.jpg,Paul_Gauguin,e93696da4949c665,True
Albrecht_Dürer_85.jpg,Albrecht_Dürer,ba2dc930f27e7680,False
Edgar_Degas_29.jpg,Edgar_Degas,dac325c969b307d1,False
Rembrandt_48.jpg,Rembrandt,8fd3a295e5ae3106,True
Paul_Gauguin_136.jpg,Paul_Gauguin,ce4cecc063d0b3f1,True
Albrecht_Du╠êrer_123.jpg,Albrecht_Dürer,d7e9a526d8a19334,False
Albrecht_Dürer_94.jpg,Albrecht_Dürer,eea596d398929156,False
Alfred_Sisley_147.jpg,Alfred_Sisley,d6d82d26d218cce7,True
Albrecht_Dürer_31.jpg,Albrecht_Dürer,aecff09e21d800db,False
Rembrandt_1.jpg,Rembrandt,93c7c68395ba3a1c,True
Edgar_Degas_495.jpg,Edgar_Degas,a3c2e80f6939dad2,True
Pablo_Picasso_56.jpg,Pablo_Picasso,8ef772e897416407,True
Francisco_Goya_231.jpg,Francisco_Goya,bbcf8630c98cf194,True
Paul_Gauguin_41.jpg,Paul_Gauguin,bbb3c46c948c9593,True
Paul_Gauguin_38.jpg,Paul_Gauguin,dfbe54306d616066,True
Edgar_Degas_32.jpg,Edgar_Degas,853693a9e2ca5fe0,False
Albrecht_Du╠êrer_183.jpg,Albrecht_Dürer,eff210a74b41cc53,True
Albrecht_Dürer_240.jpg,Albrecht_Dürer,a4db9b2cd9260cb3,False
Edgar_Degas_86.jpg,Edgar_Degas,8aba6236ccab2bc9,True
Edgar_Degas_356.jpg,Edgar_Degas,f5dbe094932715e0,True
Rembrandt_34.jpg,Rembrandt,d9482676b1cdcf24,True
Vincent_van_Gogh_582.jpg,Vincent_van_Gogh,da9e296966646366,True
Rembrandt_191.jpg,Rembrandt,c98d363262c9c99f,True
Pablo_Picasso_414.jpg,Pablo_Picasso,de4d2632c986f24d,True
Titian_217.jpg,Titian,c13c9ecce1239b2b,True
Pierre-Auguste_Renoir_132.jpg,Pierre-Auguste_Renoir,a2cdadd13f9a8291,True
Vincent_van_Gogh_768.jpg,Vincent_van_Gogh,e8cc9313f4f44e0b,True
Albrecht_Dürer_123.jpg,Albrecht_Dürer,d7e9a526d8a19334,True
Albrecht_Du╠êrer_302.jpg,Albrecht_Dürer,c5be9e21cbc1f421,False
Edgar_Degas_96.jpg,Edgar_Degas,9e58578781b88f93,True
Pierre-Auguste_Renoir_259.jpg,Pierre-Auguste_Renoir,f885c7da9d5c2065,True
Albrecht_Du╠êrer_201.jpg,Albrecht_Dürer,b3f1cc04cd4a83bd,False
Pablo_Picasso_61.jpg,Pablo_Picasso,eb86149e99796266,True
Rembrandt_8.jpg,Rembrandt,8cd11e3273868fcd,True
Titian_174.jpg,Titian,9b906c6d261669db,True
Vincent_van_Gogh_164.jpg,Vincent_van_Gogh,b9f1da4136be5148,True
Albrecht_Du╠êrer_268.jpg,Albrecht_Dürer,f9c59e61468a3336,False
Paul_Gauguin_180.jpg,Paul_Gauguin,dfe8a75806875827,True
Edgar_Degas_329.jpg,Edgar_Degas,9a10e96de12e64e7,True
Alfred_Sisley_185.jpg,Alfred_Sisley,ade86f3462bd5228,True
Paul_Gauguin_195.jpg,Paul_Gauguin,ab1f16e0e10db3b2,True
Vincent_van_Gogh_255.jpg,Vincent_van_Gogh,8fac61263e3939c3,True
Pablo_Picasso_108.jpg,Pablo_Picasso,d99ea1b53036326d,True
Vincent_van_Gogh_322.jpg,Vincent_van_Gogh,d387457d1e02336d,True
Rembrandt_190.jpg,Rembrandt,cccc333362393bc3,False
Vincent_van_Gogh_11.jpg,Vincent_van_Gogh,8ee1f00fa395e853,True
Francisco_Goya_206.jpg,Francisco_Goya,89ce33659c67913a,True
Vincent_van_Gogh_721.jpg,Vincent_van_Gogh,ee48dd19a3a6923a,True
Francisco_Goya_8.jpg,Francisco_Goya,c3ca4c3db032b74e,True
Pablo_Picasso_406.jpg,Pablo_Picasso,d780d45e0c02bbf7,True
Paul_Gauguin_43.jpg,Paul_Gauguin,f09dc3298edc8c3c,True
Vincent_van_Gogh_203.jpg,Vincent_van_Gogh,e6b3d1cd0c0cb0f6,True
Albrecht_Du╠êrer_314.jpg,Albrecht_Dürer,a41b9b24eb4ee698,False
Rembrandt_230.jpg,Rembrandt,ece813874c3a2779,True
Francisco_Goya_48.jpg,Francisco_Goya,f1781c03fd2f0f0c,True
Edgar_Degas_150.jpg,Edgar_Degas,ea4c9c2dcacab48d,True
Vincent_van_Gogh_178.jpg,Vincent_van_Gogh,95363b59634e64c9,False
Vincent_van_Gogh_822.jpg,Vincent_van_Gogh,b2be8391c4f05e4d,False
Alfred_Sisley_90.jpg,Alfred_Sisley,d87d6ed0836d04f2,True
Vincent_van_Gogh_816.jpg,Vincent_van_Gogh,fbd2c49e8ac4f890,True
Titian_41.jpg,Titian,b5822ead3416dae9,True
Vincent_van_Gogh_104.jpg,Vincent_van_Gogh,cc85da9b9b622e64,True
Edgar_Degas_33.jpg,Edgar_Degas,cae3d02ceed8c866,True
Alfred_Sisley_230.jpg,Alfred_Sisley,b393928d8e307997,True
Paul_Gauguin_249.jpg,Paul_Gauguin,817e688795506bed,True
Albrecht_Dürer_50.jpg,Albrecht_Dürer,e3c39af86cc3330c,False
Vincent_van_Gogh_55.jpg,Vincent_van_Gogh,e1a5d698da58cc72,True
Paul_Gauguin_168.jpg,Paul_Gauguin,bd7c98074683676a,True
Albrecht_Du╠êrer_105.jpg,Albrecht_Dürer,fea23013b949f49c,False
Pablo_Picasso_397.jpg,Pablo_Picasso,d6de3850a7e950d1,False
Albrecht_Dürer_138.jpg,Albrecht_Dürer,a708383dddc2e751,False
Edgar_Degas_513.jpg,Edgar_Degas,fbb4c46b618415f2,True
Edgar_Degas_225.jpg,Edgar_Degas,fc1f23328a6195b6,True
Albrecht_Dürer_201.jpg,Albrecht_Dürer,b3f1cc04cd4a83bd,True
Alfred_Sisley_202.jpg,Alfred_Sisley,92cca1b15e3cbb86,True
Alfred_Sisley_39.jpg,Alfred_Sisley,bdbf728dba430091,True
Pablo_Picasso_280.jpg,Pablo_Picasso,cebb052eb0c47a96,True
Edgar_Degas_517.jpg,Edgar_Degas,c3d3fcd851271519,True
Alfred_Sisley_186.jpg,Alfred_Sisley,9a9ab9a562a61d9c,True
Vincent_van_Gogh_770.jpg,Vincent_van_Gogh,b5f0460f98c28fec,True
Pablo_Picasso_423.jpg,Pablo_Picasso,89db951cb66cc646,True
